Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2cz,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0259.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 259",uclamss_1632_box09f19_0259,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2dg,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0260.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 260",uclamss_1632_box09f19_0260,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2f0,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0261a.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 261a",uclamss_1632_box09f19_0261a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2gh,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0261b.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 261b",uclamss_1632_box09f19_0261b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2h1,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0261c.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 261c",uclamss_1632_box09f19_0261c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2jj,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0262a.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 262a",uclamss_1632_box09f19_0262a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2k2,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0262b.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 262b",uclamss_1632_box09f19_0262b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2mk,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0262c.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 262c",uclamss_1632_box09f19_0262c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2n3,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0263a.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 263a",uclamss_1632_box09f19_0263a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2pm,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0263b.tif,30,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 263b",uclamss_1632_box09f19_0263b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2q4,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0263c.tif,31,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 263c",uclamss_1632_box09f19_0263c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2rn,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0264.tif,32,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 264",uclamss_1632_box09f19_0264,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2s5,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0264back.tif,33,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 264 back",uclamss_1632_box09f19_0264back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2tp,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0265.tif,34,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 265",uclamss_1632_box09f19_0265,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2v6,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0265back.tif,35,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 265 back",uclamss_1632_box09f19_0265back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2wq,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0266.tif,36,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 266",uclamss_1632_box09f19_0266,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2x7,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0266back.tif,37,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 266 back",uclamss_1632_box09f19_0266back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq2zr,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0267a.tif,38,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 267a",uclamss_1632_box09f19_0267a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq30r,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0267b.tif,39,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 267b",uclamss_1632_box09f19_0267b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq318,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0268a.tif,40,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 268a",uclamss_1632_box09f19_0268a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq32s,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0268b.tif,41,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 268b",uclamss_1632_box09f19_0268b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq339,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0268c.tif,42,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 268c",uclamss_1632_box09f19_0268c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq34t,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0268d.tif,43,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 268d",uclamss_1632_box09f19_0268d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq35b,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0269.tif,44,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 269",uclamss_1632_box09f19_0269,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq36v,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0270.tif,45,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 270",uclamss_1632_box09f19_0270,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq37c,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0270back.tif,46,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 270 back",uclamss_1632_box09f19_0270back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq38w,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0271.tif,47,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 271",uclamss_1632_box09f19_0271,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq39d,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0272.tif,48,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 272",uclamss_1632_box09f19_0272,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3bx,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0273.tif,49,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 273",uclamss_1632_box09f19_0273,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3cf,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0273back.tif,50,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 273 back",uclamss_1632_box09f19_0273back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3dz,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0274.tif,51,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 274",uclamss_1632_box09f19_0274,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3fg,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0275.tif,52,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 275",uclamss_1632_box09f19_0275,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3g0,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0275back.tif,53,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 275 back",uclamss_1632_box09f19_0275back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3hh,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0276.tif,54,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 276",uclamss_1632_box09f19_0276,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3j1,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0277.tif,55,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 277",uclamss_1632_box09f19_0277,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3kj,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0277back.tif,56,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 277 back",uclamss_1632_box09f19_0277back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3m2,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0278.tif,57,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 278",uclamss_1632_box09f19_0278,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3nk,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0278back.tif,58,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 278 back",uclamss_1632_box09f19_0278back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3p3,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0279.tif,59,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 279",uclamss_1632_box09f19_0279,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3qm,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0279back.tif,60,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 279 back",uclamss_1632_box09f19_0279back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3r4,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0280.tif,61,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 280",uclamss_1632_box09f19_0280,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3sn,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0280back.tif,62,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 280 back",uclamss_1632_box09f19_0280back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3t5,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0281.tif,63,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 281",uclamss_1632_box09f19_0281,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3vp,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0281back.tif,64,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 281 back",uclamss_1632_box09f19_0281back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3w6,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0282.tif,65,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 282",uclamss_1632_box09f19_0282,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3xq,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0282back.tif,66,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 282 back",uclamss_1632_box09f19_0282back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq3z7,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0283.tif,67,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 283",uclamss_1632_box09f19_0283,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq407,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0283back.tif,68,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 283 back",uclamss_1632_box09f19_0283back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq41r,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0284.tif,69,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 284",uclamss_1632_box09f19_0284,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq428,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0284back.tif,70,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 284 back",uclamss_1632_box09f19_0284back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq43s,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0285.tif,71,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 285",uclamss_1632_box09f19_0285,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq449,ark:/21198/zz002gq1nm,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f19_0285back.tif,72,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 19, 285 back",uclamss_1632_box09f19_0285back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq46b,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0286.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 286",uclamss_1632_box09f20_0286,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq47v,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0287a.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 287a",uclamss_1632_box09f20_0287a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq48c,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0287b.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 287b",uclamss_1632_box09f20_0287b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq49w,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0287c.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 287c",uclamss_1632_box09f20_0287c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4bd,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0287d.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 287d",uclamss_1632_box09f20_0287d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4cx,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0287e.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 287e",uclamss_1632_box09f20_0287e,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4df,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0288.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 288",uclamss_1632_box09f20_0288,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4fz,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0288back.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 288 back",uclamss_1632_box09f20_0288back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4gg,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0289.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 289",uclamss_1632_box09f20_0289,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4h0,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0289back.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 289 back",uclamss_1632_box09f20_0289back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4jh,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0290.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 290",uclamss_1632_box09f20_0290,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4k1,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0291.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 291",uclamss_1632_box09f20_0291,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4mj,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0291back.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 291 back",uclamss_1632_box09f20_0291back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4n2,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0292.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 292",uclamss_1632_box09f20_0292,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4pk,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0292back.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 292 back",uclamss_1632_box09f20_0292back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4q3,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0293.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 293",uclamss_1632_box09f20_0293,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4rm,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0293back.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 293 back",uclamss_1632_box09f20_0293back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4s4,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0294.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 294",uclamss_1632_box09f20_0294,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4tn,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0294back.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 294 back",uclamss_1632_box09f20_0294back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4v5,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0295.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 295",uclamss_1632_box09f20_0295,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4wp,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0295back.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 295 back",uclamss_1632_box09f20_0295back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4x6,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296a.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296a",uclamss_1632_box09f20_0296a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq4zq,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296b.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296b",uclamss_1632_box09f20_0296b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq50q,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296c.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296c",uclamss_1632_box09f20_0296c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq517,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296d.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296d",uclamss_1632_box09f20_0296d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq52r,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296e.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296e",uclamss_1632_box09f20_0296e,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq538,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296f.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296f",uclamss_1632_box09f20_0296f,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq54s,ark:/21198/zz002gq45t,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f20_0296g.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 20, 296g",uclamss_1632_box09f20_0296g,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq56t,ark:/21198/zz002gq559,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f21_0297.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 21, 297",uclamss_1632_box09f21_0297,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gq57b,ark:/21198/zz002gq559,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box09f21_0297back.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 9, Folder 21, 297 back",uclamss_1632_box09f21_0297back,,,,,,,,,,,
