Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Type.typeOfResource,Subject,Type.genre,Language,Name.editor,Name.engraver,Title,Relation.rectoVerso,Relation.pageNumber,Description.note,Source,Relation.isPartOf,Alt ID.local,Date.normalized,Publisher.publisherName,Format.extent,Publisher.placeOfOrigin,Date.creation,Format.dimensions,Description.tableOfContents,Alt ID.oclc,AltTitle.uniform,AltTitle.inscribed,Relation.hasPart,Name.printer,Name.illustrator,Rights.copyrightStatus,Bucketeer State,IIIF Access URL
Picart (Bernard) Collection,ark:/21198/zz001hf31q,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf31q-1-master.tif,694,,,text,,,,,,page 6,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf31q
Picart (Bernard) Collection,ark:/21198/zz001hf327,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf327-1-master.tif,695,,,text,,,,,,page 7,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf327
Picart (Bernard) Collection,ark:/21198/zz001hf33r,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf33r-1-master.tif,696,,,text,,,,,,page 8,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf33r
Picart (Bernard) Collection,ark:/21198/zz001hf348,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf348-1-master.tif,697,,,text,,,,,,page 9,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf348
Picart (Bernard) Collection,ark:/21198/zz001hf35s,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf35s-1-master.tif,698,,,text,,,,,,page 10,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf35s
Picart (Bernard) Collection,ark:/21198/zz001hf369,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf369-1-master.tif,699,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf369
Picart (Bernard) Collection,ark:/21198/zz001hf37t,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf37t-1-master.tif,700,,,text|~|still image,,,,,,BRAMA ou BRUMA,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf37t
Picart (Bernard) Collection,ark:/21198/zz001hf38b,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf38b-1-master.tif,701,,,text,,,,,,page 11,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf38b
Picart (Bernard) Collection,ark:/21198/zz001hf39v,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf39v-1-master.tif,702,,,text,,,,,,page 12,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf39v
Picart (Bernard) Collection,ark:/21198/zz001hf3bc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3bc-1-master.tif,703,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3bc
Picart (Bernard) Collection,ark:/21198/zz001hf3cw,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3cw-1-master.tif,704,,,text|~|still image,,,,,,"IXORA, DIVINITÉ des Indes Orientales.",v,,"QUENEVADI, Fils D'IXORA",,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3cw
Picart (Bernard) Collection,ark:/21198/zz001hf3dd,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3dd-1-master.tif,705,,,text,,,,,,page 13,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3dd
Picart (Bernard) Collection,ark:/21198/zz001hf3fx,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3fx-1-master.tif,706,,,text,,,,,,page 14,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3fx
Picart (Bernard) Collection,ark:/21198/zz001hf3gf,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3gf-1-master.tif,707,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3gf
Picart (Bernard) Collection,ark:/21198/zz001hf3hz,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3hz-1-master.tif,708,,,text|~|still image,,,,,,Signes Superstieux et marques prophanes avec leurs couleurs,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3hz
Picart (Bernard) Collection,ark:/21198/zz001hf3jg,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3jg-1-master.tif,709,,,text,,,,,,page 15,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3jg
Picart (Bernard) Collection,ark:/21198/zz001hf3k0,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3k0-1-master.tif,710,,,text,,,,,,page 16,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3k0
Picart (Bernard) Collection,ark:/21198/zz001hf3mh,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3mh-1-master.tif,711,,,text,,,,,,Premiere incarnation.,r,,Seconde incarnation.Troisieme incarnation.Quatrieme incarnation.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3mh
Picart (Bernard) Collection,ark:/21198/zz001hf3n1,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3n1-1-master.tif,712,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3n1
Picart (Bernard) Collection,ark:/21198/zz001hf3pj,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3pj-1-master.tif,713,,,text,,,,,,page 17,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3pj
Picart (Bernard) Collection,ark:/21198/zz001hf3q2,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3q2-1-master.tif,714,,,text,,,,,,page 18,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3q2
Picart (Bernard) Collection,ark:/21198/zz001hf3rk,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3rk-1-master.tif,715,,,text|~|still image,,,,,,Neuvieme Incarnation.,r,,Dixieme Incarnation.IXORA sous le nom de MAHADEU.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3rk
Picart (Bernard) Collection,ark:/21198/zz001hf3s3,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3s3-1-master.tif,716,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3s3
Picart (Bernard) Collection,ark:/21198/zz001hf3tm,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3tm-1-master.tif,717,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3tm
Picart (Bernard) Collection,ark:/21198/zz001hf3v4,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3v4-1-master.tif,718,,,text|~|still image,,,,,,Cinquieme Incarnation.,v,,Sixieme Incarnation.Septieme Incarnation.Huitieme Incarnation.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3v4
Picart (Bernard) Collection,ark:/21198/zz001hf3wn,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3wn-1-master.tif,719,,,text,,,,,,page 19,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3wn
Picart (Bernard) Collection,ark:/21198/zz001hf3x5,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3x5-1-master.tif,720,,,text,,,,,,page 20,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3x5
Picart (Bernard) Collection,ark:/21198/zz001hf3zp,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf3zp-1-master.tif,721,,,text,,,,,,page 21,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf3zp
Picart (Bernard) Collection,ark:/21198/zz001hf40p,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf40p-1-master.tif,722,,,text,,,,,,page 22,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf40p
Picart (Bernard) Collection,ark:/21198/zz001hf416,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf416-1-master.tif,723,,,text,,,,,,page 23,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf416
Picart (Bernard) Collection,ark:/21198/zz001hf42q,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf42q-1-master.tif,724,,,text,,,,,,page 24,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf42q
Picart (Bernard) Collection,ark:/21198/zz001hf437,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf437-1-master.tif,725,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf437
Picart (Bernard) Collection,ark:/21198/zz001hf44r,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf44r-1-master.tif,726,,,text|~|still image,,,,,,Txatarbec - Har (verso),v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf44r
Picart (Bernard) Collection,ark:/21198/zz001hf458,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf458-1-master.tif,727,,,text|~|still image,,,,,,Txatarbec - Har (recto),r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf458
Picart (Bernard) Collection,ark:/21198/zz001hf46s,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf46s-1-master.tif,728,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf46s
Picart (Bernard) Collection,ark:/21198/zz001hf479,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf479-1-master.tif,729,,,text|~|still image,,,,,,La PAGODE de KAMAETSMA.,r,,La PROCESSION de WITSNOU.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf479
Picart (Bernard) Collection,ark:/21198/zz001hf48t,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf48t-1-master.tif,730,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf48t
Picart (Bernard) Collection,ark:/21198/zz001hf49b,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf49b-1-master.tif,731,,,text|~|still image,,,,,,blank page,r,,,,,Picart_DE__0361f,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf49b
Picart (Bernard) Collection,ark:/21198/zz001hf4bv,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4bv-1-master.tif,732,,,text|~|still image,,,,,,"PÉNITENTE BRAMINE qui se tient toujours dans la même posture, une devote accompagnée de sa Servante, vient se recommender a ses prieres.",v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4bv
Picart (Bernard) Collection,ark:/21198/zz001hf4cc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4cc-1-master.tif,733,,,text|~|still image,,,,,,"BRAMIN qui a fait v oeu de porter un Colier de fer du poids de 24 lib de 42 pies en quarré, jusqu'a ce qu'il eut amassé en aumônes une assez grand somme d'argent pour faire bâtir un Hôpital.",r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4cc
Picart (Bernard) Collection,ark:/21198/zz001hf4dw,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4dw-1-master.tif,734,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4dw
Picart (Bernard) Collection,ark:/21198/zz001hf4fd,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4fd-1-master.tif,735,,,text,,,,,,page 25,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4fd
Picart (Bernard) Collection,ark:/21198/zz001hf4gx,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4gx-1-master.tif,736,,,text,,,,,,page 26,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4gx
Picart (Bernard) Collection,ark:/21198/zz001hf4hf,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4hf-1-master.tif,737,,,text,,,,,,Le PROCESSION de GANGA.,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4hf
Picart (Bernard) Collection,ark:/21198/zz001hf4jz,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4jz-1-master.tif,738,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4jz
Picart (Bernard) Collection,ark:/21198/zz001hf4kg,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4kg-1-master.tif,739,,,text,,,,,,page 27,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4kg
Picart (Bernard) Collection,ark:/21198/zz001hf4m0,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4m0-1-master.tif,740,,,text,,,,,,page 28,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4m0
Picart (Bernard) Collection,ark:/21198/zz001hf4nh,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4nh-1-master.tif,741,,,text,,,,,,page 29,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4nh
Picart (Bernard) Collection,ark:/21198/zz001hf4p1,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4p1-1-master.tif,742,,,text,,,,,,page 30,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4p1
Picart (Bernard) Collection,ark:/21198/zz001hf4qj,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4qj-1-master.tif,743,,,text,,,,,,page 31,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4qj
Picart (Bernard) Collection,ark:/21198/zz001hf4r2,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4r2-1-master.tif,744,,,text|~|text,,,,,,page 32,v,,ornament,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4r2
Picart (Bernard) Collection,ark:/21198/zz001hf4sk,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4sk-1-master.tif,745,,,text,,,,,,page 33,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4sk
Picart (Bernard) Collection,ark:/21198/zz001hf4t3,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4t3-1-master.tif,746,,,text,,,,,,page 34,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4t3
Picart (Bernard) Collection,ark:/21198/zz001hf4vm,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4vm-1-master.tif,747,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4vm
Picart (Bernard) Collection,ark:/21198/zz001hf4w4,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4w4-1-master.tif,748,,,text|~|still image,,,,,,Diverses PAGODES et PENTENCES des FAQUIRS. (verso),v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4w4
Picart (Bernard) Collection,ark:/21198/zz001hf4xn,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4xn-1-master.tif,749,,,text|~|still image,,,,,,Diverses PAGODES et PENTENCES des FAQUIRS. (recto),r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4xn
Picart (Bernard) Collection,ark:/21198/zz001hf4z5,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf4z5-1-master.tif,750,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf4z5
Picart (Bernard) Collection,ark:/21198/zz001hf505,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf505-1-master.tif,751,,,text,,,,,,page 35,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf505
Picart (Bernard) Collection,ark:/21198/zz001hf51p,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf51p-1-master.tif,752,,,text,,,,,,page 36,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf51p
Picart (Bernard) Collection,ark:/21198/zz001hf526,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf526-1-master.tif,753,,,text,,,,,,page 37,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf526
Picart (Bernard) Collection,ark:/21198/zz001hf53q,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf53q-1-master.tif,754,,,text,,,,,,page 38,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf53q
Picart (Bernard) Collection,ark:/21198/zz001hf547,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf547-1-master.tif,755,,,text|~|still image,,,,,,CEREMONIE qui s'observe à la NAISSANCE des ENFANS chez les BANIANS.,r,,CEREMONIE de donner le NOM à un ENFANT chez les BANIANS.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf547
Picart (Bernard) Collection,ark:/21198/zz001hf55r,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf55r-1-master.tif,756,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf55r
Picart (Bernard) Collection,ark:/21198/zz001hf568,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf568-1-master.tif,757,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf568
Picart (Bernard) Collection,ark:/21198/zz001hf57s,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf57s-1-master.tif,758,,,text|~|still image,,,,,,La FÊTE des EAUX des PEGUANS.,v,,CEREMONIES FUNEBRES que les PEGUANS pratiquent pour leur ROI DEFUNT.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf57s
Picart (Bernard) Collection,ark:/21198/zz001hf589,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf589-1-master.tif,759,,,text,,,,,,page 39,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf589
Picart (Bernard) Collection,ark:/21198/zz001hf59t,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf59t-1-master.tif,760,,,text,,,,,,page 40,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf59t
Picart (Bernard) Collection,ark:/21198/zz001hf5bb,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5bb-1-master.tif,761,,,text|~|still image,,,,,,MALADE que l'on presente à IXORA pour obtenir sa guerison.,r,,MALADE Agonisant qui reçoit sur son visage l'urine d'une Vache,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5bb
Picart (Bernard) Collection,ark:/21198/zz001hf5cv,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5cv-1-master.tif,762,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5cv
Picart (Bernard) Collection,ark:/21198/zz001hf5dc,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5dc-1-master.tif,763,,,text,,,,,,page 41,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5dc
Picart (Bernard) Collection,ark:/21198/zz001hf5fw,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5fw-1-master.tif,764,,,text,,,,,,page 42,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5fw
Picart (Bernard) Collection,ark:/21198/zz001hf5gd,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5gd-1-master.tif,765,,,text|~|still image,,,,,,FÊTE SOLENNELLE du PEGU appellée SAPAN GIACCHE.,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5gd
Picart (Bernard) Collection,ark:/21198/zz001hf5hx,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5hx-1-master.tif,766,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5hx
Picart (Bernard) Collection,ark:/21198/zz001hf5jf,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5jf-1-master.tif,767,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5jf
Picart (Bernard) Collection,ark:/21198/zz001hf5kz,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5kz-1-master.tif,768,,,text,,,,,,page 44,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5kz
Picart (Bernard) Collection,ark:/21198/zz001hf5mg,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5mg-1-master.tif,769,,,text|~|still image,,,,,,SOMMONACODOM.,r,,"Autre representation de cette IDOLE.AUTRE.TALAPAT, parasol des TALAPOINS.",,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5mg
Picart (Bernard) Collection,ark:/21198/zz001hf5n0,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5n0-1-master.tif,770,,,text,,,,,,blank page,v,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5n0
Picart (Bernard) Collection,ark:/21198/zz001hf5ph,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5ph-1-master.tif,771,,,text,,,,,,blank page,r,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5ph
Picart (Bernard) Collection,ark:/21198/zz001hf5q1,ark:/21198/zz001hd85r,2,Completed,Page,picart/masters/21198-zz001hf5q1-1-master.tif,772,,,text|~|still image,,,,,,COUVENT de TALAPOINS.,v,,PIERRES en forme de MITRE qu'on voit aupres des PAGODES.PARASOLS d'HONNEUR que le ROI de SIAM donne aux Sancrats.,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz001hf5q1
