Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,viewingHint,Visibility,Delete in Title,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.publicationStatus,Name.other,Name.creator,Language,Subject.conceptTopic,Rights.permission,Subject.geographicPlace,Name.author,Name.cartographer,Name.repository,Name.subject,Title,Date.publication,Coverage.geographiccoordinates,Publisher.publisherName,Description.note,Publisher.placeOfOrigin,Format.extent,Coverage.geographic,Alt ID.oclc,Alt ID.callNo,Alt ID.catalogRecordNumber,Alt ID.OPAC,Coverage.geoscale,AltTitle,Alt ID.local,Publisher.edition,Date.creation,Date.normalized,Alt ID.lccn,Description.abstract,Bucketeer State,IIIF Access URL
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfc3b/qn26m70g,ark:/21198/zz002cfc3b,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F1/G5774_EDINBURGH_BRAUN_HOGENBERG_1582B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfc3b%2Fqn26m70g
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfc7d/5k80117z,ark:/21198/zz002cfc7d,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5780B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfc7d%2F5k80117z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfc7d/h593v254,ark:/21198/zz002cfc7d,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5780A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfc7d%2Fh593v254
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfc9f/db48wf9c,ark:/21198/zz002cfc9f,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5780_1_7M_SPEEDE_1610B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfc9f%2Fdb48wf9c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfc9f/kj84p76p,ark:/21198/zz002cfc9f,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5780_1_7M_SPEEDE_1610A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfc9f%2Fkj84p76p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfckk/4j32tp94,ark:/21198/zz002cfckk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_D8_E65_1882_J36B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfckk%2F4j32tp94
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfckk/kn61kx30,ark:/21198/zz002cfckk,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5784_D8_E65_1882_J36A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfckk%2Fkn61kx30
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcvq/dr09sz2x,ark:/21198/zz002cfcvq,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_8_OSNI_1939A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcvq%2Fdr09sz2x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfcvq/k104687v,ark:/21198/zz002cfcvq,,,Page,Masters/Maps/Bruman-Maps/image/Drawer706_DR706F2/G5794_8_OSNI_1939B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfcvq%2Fk104687v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdcz/7s10hc4n,ark:/21198/zz002cfdcz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2_1M_RMCN_1904A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdcz%2F7s10hc4n
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdcz/qw66hr61,ark:/21198/zz002cfdcz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2_1M_RMCN_1904B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdcz%2Fqw66hr61
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfddg/7b72s61m,ark:/21198/zz002cfddg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2_4M_CSHC_CA_1930A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfddg%2F7b72s61m
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfddg/hb419n24,ark:/21198/zz002cfddg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_2_4M_CSHC_CA_1930B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfddg%2Fhb419n24
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdgh/gc98n07p,ark:/21198/zz002cfdgh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_3M_EGI_1944A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdgh%2Fgc98n07p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfdgh/vn81fd2w,ark:/21198/zz002cfdgh,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5830_3M_EGI_1944B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfdgh%2Fvn81fd2w
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff5b/3h10n238,ark:/21198/zz002cff5b,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_J6_400_IGN_CA_1937B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cff5b%2F3h10n238
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cff5b/6c88j66k,ark:/21198/zz002cff5b,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_J6_400_IGN_CA_1937A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cff5b%2F6c88j66k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfft5/c089zd1q,ark:/21198/zz002cfft5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_R3_2M_AMS_1943_SHEET1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfft5%2Fc089zd1q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfft5/hv820h22,ark:/21198/zz002cfft5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer707_DR707F1/G5831_R3_2M_AMS_1943_SHEET2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfft5%2Fhv820h22
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfg5t/nv747g8t,ark:/21198/zz002cfg5t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_20_OS_1917B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfg5t%2Fnv747g8t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfg5t/wc62g961,ark:/21198/zz002cfg5t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_20_OS_1917A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfg5t%2Fwc62g961
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgdf/7869w58c,ark:/21198/zz002cfgdf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_6S6S_1916A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfgdf%2F7869w58c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgdf/t133sw9z,ark:/21198/zz002cfgdf,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_6S6S_1916B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfgdf%2Ft133sw9z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfggg/1090v82k,ark:/21198/zz002cfggg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_GS65_1918B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfggg%2F1090v82k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfggg/z938cd9x,ark:/21198/zz002cfggg,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_GS65_1918A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfggg%2Fz938cd9x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgh0/3498k62p,ark:/21198/zz002cfgh0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_O5_1916A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfgh0%2F3498k62p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfgh0/8215f947,ark:/21198/zz002cfgh0,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_40_O5_1916B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfgh0%2F8215f947
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfh59/5r90f740,ark:/21198/zz002cfh59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R3_100_ABMC_1927.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfh59%2F5r90f740
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfh59/6p486q34,ark:/21198/zz002cfh59,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F2/G5832_R3_100_ABMC_1927.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfh59%2F6p486q34
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfhgz/tc11631h,ark:/21198/zz002cfhgz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R4_6565_1917A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfhgz%2Ftc11631h
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfhgz/xh28c37c,ark:/21198/zz002cfhgz,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F1/G5832_R4_6565_1917B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfhgz%2Fxh28c37c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk37/jn06qd7d,ark:/21198/zz002cfk37,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_400_G&B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfk37%2Fjn06qd7d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk37/kz34dv91,ark:/21198/zz002cfk37,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_250_A65_CA_1910.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfk37%2Fkz34dv91
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk8t/0k95fj53,ark:/21198/zz002cfk8t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Alpes-de-haute-provence_25_IGN_1937a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfk8t%2F0k95fj53
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfk8t/c6397198,ark:/21198/zz002cfk8t,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Alpes-de-haute-provence_25_IGN_1937b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfk8t%2Fc6397198
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkxn/bs88cf07,ark:/21198/zz002cfkxn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfkxn%2Fbs88cf07
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkxn/sc558v1s,ark:/21198/zz002cfkxn,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfkxn%2Fsc558v1s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkz5/5k31h914,ark:/21198/zz002cfkz5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852_Copy2B.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfkz5%2F5k31h914
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfkz5/9s031w9c,ark:/21198/zz002cfkz5,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F3/G5833_Vendee_La_Vasseur_1852_Copy2A.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfkz5%2F9s031w9c
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm1p/cj282509,ark:/21198/zz002cfm1p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F4/G5832_Mt_Blanc_C2_40_EVD_1876b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfm1p%2Fcj282509
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm1p/n4417q25,ark:/21198/zz002cfm1p,,,Page,Masters/Maps/Bruman-Maps/image/Drawer708_DR708F4/G5832_Mt_Blanc_C2_40_EVD_1876a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfm1p%2Fn4417q25
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm9t/tb83028p,ark:/21198/zz002cfm9t,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_H9_2_4m_USGS_1917_sheet2.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfm9t%2Ftb83028p
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfm9t/w422325n,ark:/21198/zz002cfm9t,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_H9_2_4m_USGS_1917_sheet1.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfm9t%2Fw422325n
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfmcv/v1720j09,ark:/21198/zz002cfmcv,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_J1_NS_AC_1922b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfmcv%2Fv1720j09
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfmcv/wv24xb42,ark:/21198/zz002cfmcv,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF1/G3701_J1_NS_AC_1922a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfmcv%2Fwv24xb42
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnkf/q198rw0k,ark:/21198/zz002cfnkf,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G43_4M_USBAE_1933a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnkf%2Fq198rw0k
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnkf/rx644c8v,ark:/21198/zz002cfnkf,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G43_4M_USBAE_1933b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnkf%2Frx644c8v
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnt2/6427r137,ark:/21198/zz002cfnt2,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_1m_USNPS_1936a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnt2%2F6427r137
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnt2/wf45203b,ark:/21198/zz002cfnt2,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_1m_USNPS_1936b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnt2%2Fwf45203b
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnvk/n300d49s,ark:/21198/zz002cfnvk,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6M_USNPS_1936b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnvk%2Fn300d49s
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnvk/wk50n51d,ark:/21198/zz002cfnvk,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6M_USNPS_1936a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnvk%2Fwk50n51d
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnw3/k364232h,ark:/21198/zz002cfnw3,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1930b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnw3%2Fk364232h
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnw3/z5386m1z,ark:/21198/zz002cfnw3,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1930a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnw3%2Fz5386m1z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnxm/1179d54x,ark:/21198/zz002cfnxm,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1940b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnxm%2F1179d54x
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnxm/kz147z37,ark:/21198/zz002cfnxm,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_4_6m_USNPS_c_1940a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnxm%2Fkz147z37
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnz4/1d49cd90,ark:/21198/zz002cfnz4,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_5_5m_NPS_1934a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnz4%2F1d49cd90
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfnz4/t378n21q,ark:/21198/zz002cfnz4,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_5_5m_NPS_1934b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfnz4%2Ft378n21q
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp46/b538jf2z,ark:/21198/zz002cfp46,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_7M_USFS_1942a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfp46%2Fb538jf2z
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp46/h879n76t,ark:/21198/zz002cfp46,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G5_7M_USFS_1942b.tif,2,,,,,,,,,,,,,,,,,,,,Page 2,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfp46%2Fh879n76t
"Bruman (Henry J.) Map Collection, UCLA Library",ark:/21198/zz002cfp67/mv43945h,ark:/21198/zz002cfp67,,,Page,Masters/Maps/Bruman-Maps/image/DrawerGN_DRGNF2/G3701_G6_5M_USOIA_1941a.tif,1,,,,,,,,,,,,,,,,,,,,Page 1,,,,,,,,,,,,,,,,,,,,succeeded,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz002cfp67%2Fmv43945h
