Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Visibility,viewingHint,Delete in Title,Subject topic,Thumbnail,Type.typeOfResource,Type.genre,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.subject,Subject,Subject.conceptTopic,Language,Rights.permissionNote,Name.creator,Rights.publicationNote,Text direction,IIIF Range,Name.repository,Title,Date.creation,Description.note,Summary,Description.caption,Date.normalized,Description.abstract,Date.created,AltTitle.other,Opac url,Finding Aid URL,IIIF Manifest URL
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015rz7s,ark:/21198/zz000s2z5v,2,Completed,Work,,45,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz89,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"January-February, 1989","January-February, 1989",,,,1989-01/1989-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015rz7s/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015rzgd,ark:/21198/zz000s2z5v,2,Completed,Work,,46,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzhx,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"March-April, 1989","March-April, 1989",,,,1989-03/1989-04,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015rzgd/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015rzn0,ark:/21198/zz000s2z5v,2,Completed,Work,,47,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzph,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"May-June, 1989","May-June, 1989",,,,1989-05/1989-06,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015rzn0/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015rztk,ark:/21198/zz000s2z5v,2,Completed,Work,,48,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzv3,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"October-December, 1989","October-December, 1989",,,,1989-10/1989-12,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015rztk/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s003,ark:/21198/zz000s2z5v,2,Completed,Work,,49,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s01m,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"January-February, 1990","January-February, 1990",,,,1990-01/1990-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s003/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s05p,ark:/21198/zz000s2z5v,2,Completed,Work,,50,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s066,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"May-June, 1990","January-February, 1990",,,,1990-01/1990-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s05p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s0b8,ark:/21198/zz000s2z5v,2,Completed,Work,,51,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0cs,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"July-August, 1990","July-August, 1990",,,,1990-07/1990-08,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s0b8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s0hv,ark:/21198/zz000s2z5v,2,Completed,Work,,52,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0jc,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"September-October, 1990","September-October, 1990",,,,1990-09/1990-10,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s0hv/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s0pf,ark:/21198/zz000s2z5v,2,Completed,Work,,53,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0qz,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"November-December, 1990","November-December, 1990",,,,1990-11/1990-12,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s0pf/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s0v1,ark:/21198/zz000s2z5v,2,Completed,Work,,54,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0wj,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"March-April, 1991","March-April, 1991",,,,1991-03/1991-04,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s0v1/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s113,ark:/21198/zz000s2z5v,2,Completed,Work,,55,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s12m,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"May-June, 1991","May-June, 1991",,,,1991-05/1991-06,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s113/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s16p,ark:/21198/zz000s2z5v,2,Completed,Work,,56,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s176,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"September-October, 1991","September-October, 1991",,,,1991-09/1991-10,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s16p/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s1c8,ark:/21198/zz000s2z5v,2,Completed,Work,,57,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1jv,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"November-December, 1991","November-December, 1991",,,,1991-11/1991-12,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s1c8/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s1px,ark:/21198/zz000s2z5v,2,Completed,Work,,58,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1qf,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"January-February, 1992","January-February, 1992",,,,1992-01/1992-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s1px/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s1vh,ark:/21198/zz000s2z5v,2,Completed,Work,,59,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1w1,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"March-April, 1992","March-April, 1992",,,,1992-03/1992-04,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s1vh/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s23m,ark:/21198/zz000s2z5v,2,Completed,Work,,60,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s244,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"May-June, 1992","May-June, 1992",,,,1992-05/1992-06,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s23m/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s286,ark:/21198/zz000s2z5v,2,Completed,Work,,61,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s29q,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"July-August, 1992","July-August, 1992",,,,1992-07/1992-08,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s286/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s2fs,ark:/21198/zz000s2z5v,2,Completed,Work,,62,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s2g9,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"September-October, 1992","September-October, 1992",,,,1992-09/1992-10,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s2fs/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s2mc,ark:/21198/zz000s2z5v,2,Completed,Work,,63,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s2nw,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"November-December, 1992","September-October, 1992",,,,1992-09/1992-10,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s2mc/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s2tg,ark:/21198/zz000s2z5v,2,Completed,Work,,64,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s2v0,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"January-February, 1993","January-February, 1993",,,,1993-01/1993-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s2tg/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s30j,ark:/21198/zz000s2z5v,2,Completed,Work,,65,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s312,text,,copyrighted,Y,published,Covina (Calif.)|~|San Gabriel (Calif.)|~|San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"March-April, 1993","March-April, 1993",,,,1993-03/1993-04,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s30j/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s354,ark:/21198/zz000s2z5v,2,Completed,Work,,66,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s36n,text,,copyrighted,Y,published,San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"November-December, 1993","November-December, 1993",,,,1993-11/1993-12,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s354/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s3bq,ark:/21198/zz000s2z5v,2,Completed,Work,,67,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s3c7,text,,copyrighted,Y,published,San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"January-February, 1994","January-February, 1994",,,,1994-01/1994-02,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s3bq/manifest
Southern California Women for Understanding (SCWU) Collection,ark:/21198/zz0015s3jt,ark:/21198/zz000s2z5v,2,Completed,Work,,68,,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s3kb,text,,copyrighted,Y,published,San Gabriel River Valley (Calif.),,,Southern California Women for Understanding,San Gabriel Valley Quilt [newsletter],Lesbians $z California $z Los Angeles,eng,,Southern California Women for Understanding,,,,June L. Mazer Lesbian Archives,"March-April, 1994","March-April, 1994",,,,1994-03/1994-04,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0015s3jt/manifest
