"Project Name","Item ARK","Parent ARK","Item Status ID","Item Status","Object Type","File Name","Item Sequence","Duplicate","Visibility","viewingHint","Delete in Title","Subject topic","Thumbnail","Type.typeOfResource","Type.genre","Rights.copyrightStatus","Rights.permission","Rights.publicationStatus","Coverage.geographic","Name.photographer","Author","Name.subject","Subject","Subject.conceptTopic","Language","Rights.permissionNote","Name.creator","Rights.publicationNote","Text direction","IIIF Range","Name.repository","Title","Date.creation","Description.note","Summary","Description.caption","Date.normalized","Description.abstract","Date.created","AltTitle.other","Opac url","Finding Aid URL","Bucketeer State","IIIF Access URL"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwwn","ark:/21198/zz0015rws3","2","Completed","Page","scwu/images/masters/21198-zz0015rwwn-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwwn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rwx5","ark:/21198/zz0015rws3","2","Completed","Page","scwu/images/masters/21198-zz0015rwx5-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rwx5"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx0p","ark:/21198/zz0015rwzp","2","Completed","Page","scwu/images/masters/21198-zz0015rx0p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx0p"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx16","ark:/21198/zz0015rwzp","2","Completed","Page","scwu/images/masters/21198-zz0015rx16-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx16"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx2q","ark:/21198/zz0015rwzp","2","Completed","Page","scwu/images/masters/21198-zz0015rx2q-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx2q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx37","ark:/21198/zz0015rwzp","2","Completed","Page","scwu/images/masters/21198-zz0015rx37-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx37"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx58","ark:/21198/zz0015rx4r","2","Completed","Page","scwu/images/masters/21198-zz0015rx58-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx58"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx6s","ark:/21198/zz0015rx4r","2","Completed","Page","scwu/images/masters/21198-zz0015rx6s-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx6s"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx79","ark:/21198/zz0015rx4r","2","Completed","Page","","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","missing",
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rx8t","ark:/21198/zz0015rx4r","2","Completed","Page","scwu/images/masters/21198-zz0015rx8t-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rx8t"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxgx","ark:/21198/zz0015rx9b","2","Completed","Page","scwu/images/masters/21198-zz0015rxgx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxgx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxhf","ark:/21198/zz0015rx9b","2","Completed","Page","scwu/images/masters/21198-zz0015rxhf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxhf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxjz","ark:/21198/zz0015rx9b","2","Completed","Page","scwu/images/masters/21198-zz0015rxjz-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxjz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxkg","ark:/21198/zz0015rx9b","2","Completed","Page","scwu/images/masters/21198-zz0015rxkg-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxkg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxnh","ark:/21198/zz0015rxm0","2","Completed","Page","scwu/images/masters/21198-zz0015rxnh-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxnh"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxp1","ark:/21198/zz0015rxm0","2","Completed","Page","scwu/images/masters/21198-zz0015rxp1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxp1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxqj","ark:/21198/zz0015rxm0","2","Completed","Page","scwu/images/masters/21198-zz0015rxqj-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxqj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxr2","ark:/21198/zz0015rxm0","2","Completed","Page","scwu/images/masters/21198-zz0015rxr2-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxr2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxt3","ark:/21198/zz0015rxsk","2","Completed","Page","scwu/images/masters/21198-zz0015rxt3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxt3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxvm","ark:/21198/zz0015rxsk","2","Completed","Page","scwu/images/masters/21198-zz0015rxvm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxvm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxw4","ark:/21198/zz0015rxsk","2","Completed","Page","scwu/images/masters/21198-zz0015rxw4-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxw4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rxxn","ark:/21198/zz0015rxsk","2","Completed","Page","scwu/images/masters/21198-zz0015rxxn-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rxxn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz1p","ark:/21198/zz0015rz05","2","Completed","Page","scwu/images/masters/21198-zz0015rz1p-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz1p"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz26","ark:/21198/zz0015rz05","2","Completed","Page","","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","missing",
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz3q","ark:/21198/zz0015rz05","2","Completed","Page","scwu/images/masters/21198-zz0015rz3q-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz3q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz47","ark:/21198/zz0015rz05","2","Completed","Page","scwu/images/masters/21198-zz0015rz47-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz47"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz89","ark:/21198/zz0015rz7s","2","Completed","Page","scwu/images/masters/21198-zz0015rz89-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz89"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rz9t","ark:/21198/zz0015rz7s","2","Completed","Page","scwu/images/masters/21198-zz0015rz9t-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rz9t"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzbb","ark:/21198/zz0015rz7s","2","Completed","Page","scwu/images/masters/21198-zz0015rzbb-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzbb"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzcv","ark:/21198/zz0015rz7s","2","Completed","Page","scwu/images/masters/21198-zz0015rzcv-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzcv"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzhx","ark:/21198/zz0015rzgd","2","Completed","Page","scwu/images/masters/21198-zz0015rzhx-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzhx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzjf","ark:/21198/zz0015rzgd","2","Completed","Page","scwu/images/masters/21198-zz0015rzjf-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzjf"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzkz","ark:/21198/zz0015rzgd","2","Completed","Page","scwu/images/masters/21198-zz0015rzkz-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzkz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzmg","ark:/21198/zz0015rzgd","2","Completed","Page","scwu/images/masters/21198-zz0015rzmg-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzmg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzph","ark:/21198/zz0015rzn0","2","Completed","Page","scwu/images/masters/21198-zz0015rzph-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzph"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzq1","ark:/21198/zz0015rzn0","2","Completed","Page","scwu/images/masters/21198-zz0015rzq1-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzq1"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzrj","ark:/21198/zz0015rzn0","2","Completed","Page","scwu/images/masters/21198-zz0015rzrj-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzrj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzs2","ark:/21198/zz0015rzn0","2","Completed","Page","scwu/images/masters/21198-zz0015rzs2-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzs2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzv3","ark:/21198/zz0015rztk","2","Completed","Page","scwu/images/masters/21198-zz0015rzv3-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzv3"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzwm","ark:/21198/zz0015rztk","2","Completed","Page","scwu/images/masters/21198-zz0015rzwm-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzwm"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzx4","ark:/21198/zz0015rztk","2","Completed","Page","scwu/images/masters/21198-zz0015rzx4-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzx4"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015rzzn","ark:/21198/zz0015rztk","2","Completed","Page","scwu/images/masters/21198-zz0015rzzn-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015rzzn"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s01m","ark:/21198/zz0015s003","2","Completed","Page","scwu/images/masters/21198-zz0015s01m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s01m"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s024","ark:/21198/zz0015s003","2","Completed","Page","scwu/images/masters/21198-zz0015s024-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s024"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s03n","ark:/21198/zz0015s003","2","Completed","Page","scwu/images/masters/21198-zz0015s03n-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s03n"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s045","ark:/21198/zz0015s003","2","Completed","Page","scwu/images/masters/21198-zz0015s045-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s045"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s066","ark:/21198/zz0015s05p","2","Completed","Page","scwu/images/masters/21198-zz0015s066-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s066"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s07q","ark:/21198/zz0015s05p","2","Completed","Page","scwu/images/masters/21198-zz0015s07q-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s07q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s087","ark:/21198/zz0015s05p","2","Completed","Page","scwu/images/masters/21198-zz0015s087-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s087"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s09r","ark:/21198/zz0015s05p","2","Completed","Page","scwu/images/masters/21198-zz0015s09r-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s09r"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0cs","ark:/21198/zz0015s0b8","2","Completed","Page","scwu/images/masters/21198-zz0015s0cs-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0cs"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0d9","ark:/21198/zz0015s0b8","2","Completed","Page","scwu/images/masters/21198-zz0015s0d9-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0d9"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0jc","ark:/21198/zz0015s0hv","2","Completed","Page","scwu/images/masters/21198-zz0015s0jc-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0jc"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0kw","ark:/21198/zz0015s0hv","2","Completed","Page","scwu/images/masters/21198-zz0015s0kw-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0kw"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0md","ark:/21198/zz0015s0hv","2","Completed","Page","scwu/images/masters/21198-zz0015s0md-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0md"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0nx","ark:/21198/zz0015s0hv","2","Completed","Page","scwu/images/masters/21198-zz0015s0nx-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0nx"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0qz","ark:/21198/zz0015s0pf","2","Completed","Page","scwu/images/masters/21198-zz0015s0qz-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0qz"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0rg","ark:/21198/zz0015s0pf","2","Completed","Page","scwu/images/masters/21198-zz0015s0rg-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0rg"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0s0","ark:/21198/zz0015s0pf","2","Completed","Page","scwu/images/masters/21198-zz0015s0s0-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0s0"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0th","ark:/21198/zz0015s0pf","2","Completed","Page","scwu/images/masters/21198-zz0015s0th-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0th"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0wj","ark:/21198/zz0015s0v1","2","Completed","Page","scwu/images/masters/21198-zz0015s0wj-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0wj"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0x2","ark:/21198/zz0015s0v1","2","Completed","Page","scwu/images/masters/21198-zz0015s0x2-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0x2"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s0zk","ark:/21198/zz0015s0v1","2","Completed","Page","scwu/images/masters/21198-zz0015s0zk-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s0zk"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s10k","ark:/21198/zz0015s0v1","2","Completed","Page","scwu/images/masters/21198-zz0015s10k-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s10k"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s12m","ark:/21198/zz0015s113","2","Completed","Page","scwu/images/masters/21198-zz0015s12m-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s12m"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s134","ark:/21198/zz0015s113","2","Completed","Page","scwu/images/masters/21198-zz0015s134-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s134"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s14n","ark:/21198/zz0015s113","2","Completed","Page","scwu/images/masters/21198-zz0015s14n-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s14n"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s155","ark:/21198/zz0015s113","2","Completed","Page","scwu/images/masters/21198-zz0015s155-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s155"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s176","ark:/21198/zz0015s16p","2","Completed","Page","scwu/images/masters/21198-zz0015s176-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s176"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s18q","ark:/21198/zz0015s16p","2","Completed","Page","scwu/images/masters/21198-zz0015s18q-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s18q"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s197","ark:/21198/zz0015s16p","2","Completed","Page","scwu/images/masters/21198-zz0015s197-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s197"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s1br","ark:/21198/zz0015s16p","2","Completed","Page","scwu/images/masters/21198-zz0015s1br-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1br"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s1jv","ark:/21198/zz0015s1c8","2","Completed","Page","scwu/images/masters/21198-zz0015s1jv-1-master.tif","1","","","","","","","","","","","","","","","","","","","","","","","","","Page 1","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1jv"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s1kc","ark:/21198/zz0015s1c8","2","Completed","Page","scwu/images/masters/21198-zz0015s1kc-1-master.tif","2","","","","","","","","","","","","","","","","","","","","","","","","","Page 2","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1kc"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s1mw","ark:/21198/zz0015s1c8","2","Completed","Page","scwu/images/masters/21198-zz0015s1mw-1-master.tif","3","","","","","","","","","","","","","","","","","","","","","","","","","Page 3","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1mw"
"Southern California Women for Understanding (SCWU) Collection","ark:/21198/zz0015s1nd","ark:/21198/zz0015s1c8","2","Completed","Page","scwu/images/masters/21198-zz0015s1nd-1-master.tif","4","","","","","","","","","","","","","","","","","","","","","","","","","Page 4","","","","","","","","","","","succeeded","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0015s1nd"
