Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Visibility,Type.typeOfResource,Rights.copyrightStatus,Language,Type.genre,Name.correspondent,Name.creator,Title,Alt ID.local,Relation.isPartOf,AltTitle.creator,AltTitle.descriptive,Date.creation,Alt ID.collection,Description.note,Publisher.placeOfOrigin,Coverage.geographic,Date.normalized,AltTitle.other,Format.medium
Minasian Collection of Armenian Materials,ark:/21198/zz002gk51f,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0043.tif,1,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 43",uclamss_1632_box06f02_0043,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk52z,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0043back.tif,2,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 43 back",uclamss_1632_box06f02_0043back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk53g,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0044.tif,3,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 44",uclamss_1632_box06f02_0044,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk540,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0045.tif,4,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 45",uclamss_1632_box06f02_0045,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk55h,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0046.tif,5,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 46",uclamss_1632_box06f02_0046,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk561,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0047.tif,6,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 47",uclamss_1632_box06f02_0047,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk57j,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0047back.tif,7,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 47 back",uclamss_1632_box06f02_0047back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk582,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0048dib.tif,8,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 48dib",uclamss_1632_box06f02_0048dib,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk59k,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0049.tif,9,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 49",uclamss_1632_box06f02_0049,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5b3,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0049back.tif,10,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 49 back",uclamss_1632_box06f02_0049back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5cm,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0050.tif,11,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 50",uclamss_1632_box06f02_0050,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5d4,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0050back.tif,12,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 50 back",uclamss_1632_box06f02_0050back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5fn,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0051a.tif,13,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 51a",uclamss_1632_box06f02_0051a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5g5,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0051b.tif,14,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 51b",uclamss_1632_box06f02_0051b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5hp,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0051c.tif,15,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 51c",uclamss_1632_box06f02_0051c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5j6,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0051d.tif,16,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 51d",uclamss_1632_box06f02_0051d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5kq,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0052a.tif,17,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 52a",uclamss_1632_box06f02_0052a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5m7,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0052b.tif,18,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 52b",uclamss_1632_box06f02_0052b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5nr,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0052c.tif,19,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 52c",uclamss_1632_box06f02_0052c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5p8,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0053.tif,20,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 53",uclamss_1632_box06f02_0053,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5qs,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0053back.tif,21,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 53 back",uclamss_1632_box06f02_0053back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5r9,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0054.tif,22,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 54",uclamss_1632_box06f02_0054,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5st,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0054back.tif,23,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 54 back",uclamss_1632_box06f02_0054back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5tb,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0055.tif,24,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 55",uclamss_1632_box06f02_0055,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5vv,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0055back.tif,25,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 55 back",uclamss_1632_box06f02_0055back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5wc,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0056a.tif,26,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 56a",uclamss_1632_box06f02_0056a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5xw,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0056b.tif,27,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 56b",uclamss_1632_box06f02_0056b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk5zd,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0056c.tif,28,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 56c",uclamss_1632_box06f02_0056c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk60d,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0057a.tif,29,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 57a",uclamss_1632_box06f02_0057a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk61x,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0057b.tif,30,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 57b",uclamss_1632_box06f02_0057b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk62f,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0057c.tif,31,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 57c",uclamss_1632_box06f02_0057c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk63z,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0058.tif,32,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 58",uclamss_1632_box06f02_0058,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk64g,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0058back.tif,33,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 58 back",uclamss_1632_box06f02_0058back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk650,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0059.tif,34,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 59",uclamss_1632_box06f02_0059,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk66h,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0060.tif,35,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 60",uclamss_1632_box06f02_0060,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk671,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0061.tif,36,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 61",uclamss_1632_box06f02_0061,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk68j,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0061back.tif,37,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 61 back",uclamss_1632_box06f02_0061back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk692,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0062.tif,38,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 62",uclamss_1632_box06f02_0062,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6bk,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0063.tif,39,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 63",uclamss_1632_box06f02_0063,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6c3,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0063back.tif,40,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 63 back",uclamss_1632_box06f02_0063back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6dm,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0064.tif,41,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 64",uclamss_1632_box06f02_0064,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6f4,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0064back.tif,42,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 64 back",uclamss_1632_box06f02_0064back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6gn,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0065.tif,43,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 65",uclamss_1632_box06f02_0065,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6h5,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0066.tif,44,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 66",uclamss_1632_box06f02_0066,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6jp,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0067.tif,45,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 67",uclamss_1632_box06f02_0067,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6k6,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0068.tif,46,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 68",uclamss_1632_box06f02_0068,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6mq,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0068back.tif,47,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 68 back",uclamss_1632_box06f02_0068back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6n7,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0069.tif,48,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 69",uclamss_1632_box06f02_0069,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6pr,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0070.tif,49,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 70",uclamss_1632_box06f02_0070,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6q8,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0071a.tif,50,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 71a",uclamss_1632_box06f02_0071a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6rs,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0071b.tif,51,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 71b",uclamss_1632_box06f02_0071b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6s9,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0071c.tif,52,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 71c",uclamss_1632_box06f02_0071c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6tt,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0071d.tif,53,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 71d",uclamss_1632_box06f02_0071d,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6vb,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0072.tif,54,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 72",uclamss_1632_box06f02_0072,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6wv,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0072back.tif,55,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 72 back",uclamss_1632_box06f02_0072back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6xc,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0073.tif,56,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 73",uclamss_1632_box06f02_0073,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk6zw,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0073back.tif,57,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 73 back",uclamss_1632_box06f02_0073back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk70w,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0074.tif,58,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 74",uclamss_1632_box06f02_0074,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk71d,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0074back.tif,59,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 74 back",uclamss_1632_box06f02_0074back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk72x,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0075.tif,60,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 75",uclamss_1632_box06f02_0075,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk73f,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0075back.tif,61,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 75 back",uclamss_1632_box06f02_0075back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk74z,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0076.tif,62,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 76",uclamss_1632_box06f02_0076,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk75g,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0076back.tif,63,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 76 back",uclamss_1632_box06f02_0076back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk760,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0077.tif,64,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 77",uclamss_1632_box06f02_0077,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk77h,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0077back.tif,65,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 77 back",uclamss_1632_box06f02_0077back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk781,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0078.tif,66,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 78",uclamss_1632_box06f02_0078,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk79j,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0078back.tif,67,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 78 back",uclamss_1632_box06f02_0078back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7b2,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0079.tif,68,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 79",uclamss_1632_box06f02_0079,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7ck,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0080.tif,69,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 80",uclamss_1632_box06f02_0080,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7d3,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0080back.tif,70,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 80 back",uclamss_1632_box06f02_0080back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7fm,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0081.tif,71,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 81",uclamss_1632_box06f02_0081,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7g4,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0081back.tif,72,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 81 back",uclamss_1632_box06f02_0081back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7hn,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0082.tif,73,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 82",uclamss_1632_box06f02_0082,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7j5,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0082back.tif,74,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 82 back",uclamss_1632_box06f02_0082back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7kp,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0083a.tif,75,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 83a",uclamss_1632_box06f02_0083a,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7m6,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0083b.tif,76,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 83b",uclamss_1632_box06f02_0083b,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7nq,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0083c.tif,77,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 83c",uclamss_1632_box06f02_0083c,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7p7,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0084.tif,78,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 84",uclamss_1632_box06f02_0084,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7qr,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0084back.tif,79,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 84 back",uclamss_1632_box06f02_0084back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7r8,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0085.tif,80,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 85",uclamss_1632_box06f02_0085,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7ss,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0085back.tif,81,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 85 back",uclamss_1632_box06f02_0085back,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7t9,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0086.tif,82,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 86",uclamss_1632_box06f02_0086,,,,,,,,,,,
Minasian Collection of Armenian Materials,ark:/21198/zz002gk7vt,ark:/21198/zz002gk50x,10,Completed with minimal metadata,Page,minasiancorr/image/uclamss_1632_box06f02_0087.tif,83,,,,,text,unknown,,,,,"UCLA LSC, Collection 1632, Box 6, Folder 2, 87",uclamss_1632_box06f02_0087,,,,,,,,,,,
