File,Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,Filename,File Name,Item Sequence,IIIF Access URL,Rights.copyrightStatus,Subject,Subject.uniformTitle,Name.subject,Rights.countryCreation,Language,Name.repository,Type.typeOfResource,Rights.permission,Name.creator,Name.interviewer,Type.genre,Name.sponsor,Date.creation,Date.normalized,Relation.isPartOf,Title,AltIdentifier.local,Description.note,Description.note.FromLisa,Opac url,Description.fundingNote,Finding Aid URL,Format.extent,Summary,Rights.servicesContact,Coverage.geographic,Description.latitude,Description.longitude,Relation.relatedTo,media.duration,media.format,IIIF Manifest URL,Waveform
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzj2,ark:/21198/zz0015w1xw,2,Completed,Work,,,89,,copyrighted,,,"Foxx, Redd, $d 1922-1991|~|Turman, Glynn|~|Franklin, Aretha",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,circa 1977 October,1977-10,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Redd Foxx and interview with Aretha Franklin by Regina Jones,uclapasc_342_060_002,"Transcribed from container: ""Redd Foxx quits and Aretha Franklin/Glynn Turman."" 

On side A, a person records a letter to be sent to Bob Jones regarding interview protocol. At 1:55, it switches to a recording of a CBS live-broadcasting about Farrah Fawcet filing a lawsuit against Redd Fox. In an interview, Redd expresses that he will not be apologizing and is done working with the ABC network, and will not be doing any more shows. The tape cuts off between 7:55 and 8:32. The end of side A is muffled and distant, but sounds like a continued discussion of Foxx's decision to leave the network. 

On side B, the tape begins at 8:15. Regina Jones interviews Aretha Franklin and asks about her trip to Europe; dating Glynn Turman; acting; the release of her album, The Almighty Fire: Woman of the Future; and plans for the rest of the year upon returning from Europe.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:29:00),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzj2/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzkk,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_060_003_M_a.wav,91,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/vz/kk/21198=zz002dvzkk/ark%2B=21198=zz002dvzkk.mp4{},copyrighted,,,"Scott-Heron, Gil, $d 1949-2011",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,undated,1955/2002,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Gil Scott Heron,uclapasc_342_060_003,"Transcribed from container: ""Gil Scott Heron."" 

On this tape, Gil Scott Heron talks about his versatility as an artist; audience opposition to his being pro-Black; what attracts young people to his music; his own political consciousness; how he and Midnight Band are being signed to a label by Arista; and his Gorilla logo.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:46:21),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,2781.59001,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzkk/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzkk%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzm3,ark:/21198/zz0015w1xw,2,Completed,Work,,,92,,copyrighted,,,"Johnson, Beverly|~|Wright, Betty, $d 1953-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Pitts, Leonard","Pitts, Leonard",sound recording,,circa 1978 August,1978-08,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Betty Wright and Beverly Johnson by Leonard Pitts""",uclapasc_342_060_004,"Transcribed from container: ""Betty Wright and Beverly Johnson by Leonard Pitts 1978 August.""|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:32:42),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzm3/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvznm,ark:/21198/zz0015w1xw,2,Completed,Work,,,94,,copyrighted,,,L.T.D. (Musical group),,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Pitts, Leonard","Pitts, Leonard",sound recording,,circa 1978 August,1978-08,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""L.T.D. by Leonard Pitts""",uclapasc_342_060_005,"Transcribed from container: ""L.T.D. by Leonard Pitts 1978 August.""

There is content on side A and B.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:05:09),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvznm/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzp4,ark:/21198/zz0015w1xw,2,Completed,Work,,,96,,copyrighted,,,"Jones, James Earl",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1976 March 5,1976-03-05,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with James Earl Jones,uclapasc_342_060_006,"Transcribed from container: ""James Earl Jones."" 

On side A, James Earl Jones talks about growing up in Mississippi; being raised by his grandmother, who was a Black militant; growing up in the Methodist church and his own ""spiritual death""; his first acting role on Broadway; what he believes the keys to success are; the canonization of American leaders, like Malcolm X, Martin Luther King, Jr., Booker T. Washington, and others; his roles in films The River Niger, The UFO Incident, and The Bingo Long Traveling All- Stars & Motor Kings; and his personal hobbies in addition to his world stardom. 

On side B, Jones answers, ""who is the real James Earl Jones?""; his Oscar nomination; and what he'd do if he could retire tomorrow.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:57:17),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzp4/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzqn,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_060_007_M_a.wav,98,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/vz/qn/21198=zz002dvzqn/ark%2B=21198=zz002dvzqn.mp4{},copyrighted,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1977 December 11,1977-12-11,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Right on Time, R. Jones/S. Mills""",uclapasc_342_060_007,"Transcribed from container: ""Right on Time, R. Jones/S. Mills."" 

""R. Jones"" refers to Regina Jones. On this tape, the speaker reads different letters written to Fitz Bartley, Ron Dungee, Don Mack, Al Green, Bruce Toliman, Leonard, Steve Ivory, Vicky Whickam, and a Judy.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:13:33),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,813.531031,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzqn/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzqn%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzr5,ark:/21198/zz0015w1xw,2,Completed,Work,,,99,,copyrighted,,,"Tyson, Cicely",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1976 March 3,1976-03-03,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Cicely Tyson,uclapasc_342_060_008,"Transcribed from container: ""Cicely Tyson 1976 March 3."" 

On side A, Cicely Tyson talks about her strict upbringing in the church, her spiritual journey, and discovering what God means to her. She discusses what she enjoys about acting; her insight on peoples' attraction to theater and film; imagination versus concentration; and what she learned from starring as Jane Pittman in The Autobiography of Miss Jane Pittman. 

On side B, Tyson discusses her process of decompressing or detoxing after playing a role; The River Niger storyline; how she feels about receiving an Oscar; and if she would consider writing her own scripts.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:24:54),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzr5/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzsp,ark:/21198/zz0015w1xw,2,Completed,Work,,,102,,copyrighted,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1977 February 5,1977-02-05,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Aretha Franklin by Regina Jones,uclapasc_342_060_009,"Transcribed from container: ""Aretha Franklin 1977 February 5."" 

On side A, Regina Jones interviews Aretha Franklin. She discusses what motivates her to write a song; the Amazing Grace album; acting in films and what appeals her to acting; what motivates her in her career; how she feels when people say that an upcoming artist is the new Chaka Khan, Natalie Cole, or Aretha Franklin; how she feels about the new gospel trends of Reverend Jesse Jackson; her favorite artists to listen to; who she trusts to critique her music; family and living in Encino; her reaction to the poem Nikki Giovanni wrote about her; her weight loss; a recent interview with Essence magazine; and watching Roots as a historical moment. 

On side B, Franklin talks about if she would ever write a music score for a movie; what she does in her down time; her favorite songs that she's written; her family and marriage with Norman; the time it took to produce Sparkle; and what her biggest challenge is at this stage in her career.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:57:24),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzsp/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzt6,ark:/21198/zz0015w1xw,2,Completed,Work,,,101,,copyrighted,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,circa 1978 December,1978-12,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Ronnie Laws and Stargard by Mike Terry""",uclapasc_342_060_010,"Transcribed from container: ""Ronnie Laws and Stargard by Mike Terry."" 

Stargard is on side 1; Ronnie Laws is on side 2.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:51:40),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzt6/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzvq,ark:/21198/zz0015w1xw,2,Completed,Work,,,105,,copyrighted,,,"McCoo, Marilyn|~|Davis, Billy, $c Jr.",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,circa November 1978,1978-11,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Marilyn McCoo and Billy Davis, Jr. by Mike Terry""",uclapasc_342_060_011,"Transcribed from container: ""Marilyn McCoo and Billy Davis, Jr. by Mike Terry 1978 November.""|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:01:54),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzvq/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzw7,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_060_012_M_a.wav,107,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/vz/w7/21198=zz002dvzw7/ark%2B=21198=zz002dvzw7.mp4{},copyrighted,,,Ohio Players (Musical group),,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1978 November 21,1978-11-21,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with members of the Ohio Players by Marc Shapiro,uclapasc_342_060_012,"Transcribed from container: ""Ohio Players by Marc Shapiro 1978 November 21."" 

On this tape, a member of the Ohio Players discusses defining funk and what it takes to make funk music. They speak to whether fans influence the types of songs that the group produces; problems with Mercury Records: the reasoning behind their recent shows at smaller locations, like the Roxy. There is a second interview which commences at 15:30. Bobby, a member of the Ohio Players, talks about how things are going at CBS; what he thinks of newer artists compared to those making music in 1962; whether he's a fan or not of fusion of music; and his newborn baby girl.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:26:00),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,1598.45699,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzw7/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzw7%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzxr,ark:/21198/zz0015w1xw,2,Completed,Work,,,108,,copyrighted,,,,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,1977 Novemeber 29,1977-11-29,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Tom Nemly on Black films""",uclapasc_342_060_013,"Transcribed from container: ""Tom Nemly on Black films.""

There is content on side A and B.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 01:02:46),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzxr/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dvzz8,ark:/21198/zz0015w1xw,2,Completed,Work,,,110,,copyrighted,,,Mandré,,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,Circa 1977,1977,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Mandre interview and Christmas celebrity survey""",uclapasc_342_060_014,"Transcribed from container: ""Mandre interview and Christmas celebrity survey ca. 1977."" 

There is content on side A and B.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:52:42),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dvzz8/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw00q,ark:/21198/zz0015w1xw,2,Completed,Work,,,112,,copyrighted,,,"Spencer, Danielle, 1965-|~|Pryor, Richard",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,,,sound recording,,undated,1955/2002,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Danielle Spencer and recording from Richard Pryor's press conference,uclapasc_342_060_015,"Transcribed from container: ""Richard Pryor press conference and Danielle Spencer undated."" 

On side A, at the beginning of the tape, Danielle Spencer talks about American Bandstand and Soul Train; artists to whom she enjoys listening; and her general dislike of concerts. The interviewer also mentions working on a cover issue about women in the industry. Beginning at 6:59, on side A, is a press conference with Richard Pryor. Pryor discusses the issue with censorship on television and limits to his creative freedom. At 9:00, a clip is shown of Pryor's advertisement for his new show. Pryor then discusses the issue the network had with this clip, and he continues to answer the press's questions about other reasons why the network may have censored his clip. 

On side B, a cast member of What's Happening! discusses what it's like to be 11 or 12 and working, how they like acting, and keeping up with childhood and school while working.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette: Duration: 01:02:15),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw00q/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw017,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_060_016_M_a.wav,114,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/17/21198=zz002dw017/ark%2B=21198=zz002dw017.mp4{},copyrighted,,,"McGuire, Deborah",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,circa 1977,1977,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Conversation between Debbie Pryor and Regina Jones,uclapasc_342_060_016,"Transcribed from container: ""Debbie Pryor by Regina Jones, 1977.""  

On this tape, Debbie Pryor speaks to Regina Jones and inquires about errors she felt were published in an article by Lennard J. Pitts in the George Benson issue of SOUL Magazine. Jones assures Pryor that the quotes were taken verbatim from Richard Pryor's press conference.Side B is blank.|~|Subject tentatively identified as Deborah (or Debora) McGuire, wife of Richard Pryor from 1977-1978.|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:03:05),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,185.736823,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw017/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw017%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw02r,ark:/21198/zz0015w1xw,2,Completed,Work,,soul/audio/uclapasc_342_060_017_M_a.wav,115,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:soul/pairtree_root/21/19/8=/zz/00/2d/w0/2r/21198=zz002dw02r/ark%2B=21198=zz002dw02r.mp4{},copyrighted,,,"Rolle, Esther",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Terry, Mike","Terry, Mike",sound recording,,circa August 1978,1978-08,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Esther Rolle by Mike Terry; unidentified man on David Bowie and James Brown; unidentified celebrities on their most memorable Christmas""",uclapasc_342_060_017,"Transcribed from container: ""Esther Rolle by Mike Terry, August 1979; unidentified man on David Bowie and James Brown, undated; unidentified celebrities on their most memorable Christmas, undated.""|~|Collection PASC 342, Box 60",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:31:03),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,1863.43,audio/wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw02r/manifest,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz002dw02r%2Faudiowaveform.dat
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw038,ark:/21198/zz0015w1xw,2,Completed,Work,,,116,,copyrighted,,,"Tyrrell, Jim",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Jones, Regina","Jones, Regina",sound recording,,1977 April,1977-04,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.",Interview with Jim Tyrrell by Regina Jones,uclapasc_342_061_001,"Transcribed from container: ""Jim Tyrrell by Regina Jones, April 1977."" 

On side A, Jim Tyrrell talks to Regina Jones about suggestions for a SOUL Magazine marketing campaign. 

On side B, Jones and Tyrrell discuss how family is doing. Jones shares that she wants to do an issue on Teddy Pendergrass.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 00:37:42),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",,,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw038/manifest,
soul_eureka.csv,"SOUL Publications, Inc. records, 1955-2002",ark:/21198/zz002dw04s,ark:/21198/zz0015w1xw,2,Completed,Work,,,118,,copyrighted,,,"Ross, Diana, $d 1944-",,eng,"University of California, Los Angeles. Library. Department of Special Collections",sound recording,Y,"Pitts, Leonard","Pitts, Leonard",sound recording,,circa 1977,1977,"SOUL Publications, Inc. records, 1955-2002 (Collection 342). Performing Arts Special Collections, University of California, Los Angeles.","""Diana Ross by Leonard Pitts, Los Angeles""",uclapasc_342_061_002,"Transcribed from container: ""Diana Ross by Leonard Pitts, Los Angeles, ca. 1977."" 

There is content on side A and B.|~|Collection PASC 342, Box 61",,https://catalog.library.ucla.edu/vwebv/holdingsInfo?bibId=6651464,Access to this collection is generously supported by Arcadia funds.,http://www.oac.cdlib.org/findaid/ark:/13030/kt167nd8xg,(1 audiocassette; Duration: 02:01:03),,"Property rights to the physical objects belong to UCLA Library Special Collections. All other rights, including copyright, are retained by the creators and their heirs. It is the responsibility of the researcher to determine who holds the copyright and pursue the copyright owner or his or her heir for permission to publish where The UC Regents do not hold the copyright. Please visit our website for information about Library Special Collections' duplication and permissions policy.",Los Angeles (Calif.),,,,,,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz002dw04s/manifest,
