Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017rgbd,ark:/21198/zz000s2z7w,2,Completed,Work,,41,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgcx,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Paperback Printing of Surpassing the Love of Men,"February 23, 1982",1982-02-23,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgbd/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgdf,ark:/21198/zz000s2z7w,2,Completed,Work,,42,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgfz,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Editing Manuscript of Scotch Verdict,"March 9, 1982",1982-03-09,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgdf/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rggg,ark:/21198/zz000s2z7w,2,Completed,Work,,43,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgh0,text,copyrighted,Y,unpublished,United States,,"Faderman, Lillian",,"Guarnaschelli, Maria|~|Lorimar Services (New York), Inc.",,,eng,,"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,,,Letter Regarding Finished Manuscript of Scotch Verdict,"August 2, 1982",1982-08-02,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rggg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgjh,ark:/21198/zz000s2z7w,2,Completed,Work,,46,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgk1,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Jacket Design for Scotch Verdict,"December 8, 1982",1982-12-08,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgjh/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgmj,ark:/21198/zz000s2z7w,2,Completed,Work,,47,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgn2,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Edited Manuscript of Scotch Verdict,"December 16, 1982",1982-12-16,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgmj/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgpk,ark:/21198/zz000s2z7w,2,Completed,Work,,49,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgq3,text,copyrighted,Y,unpublished,United States,,"Faderman, Lillian",,"University of California, Los Angeles|~|William Morrow and Company, Inc.|~|Guarnaschelli, Maria|~|University of Utah|~|Modern Language Association|~|Union College (Schenectady, N.Y.)|~|San Diego State University",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,,,Letter Regarding Edited Manuscript of Scotch Verdict and Speaking Engagements,"January 20, 1983",1983-01-20,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgpk/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgrm,ark:/21198/zz000s2z7w,2,Completed,Work,,52,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgs4,text,copyrighted,N,unpublished,United States,,"Faderman, Lillian",,"Guarnaschelli, Maria|~|Feminist Press",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Rejection from Women's Press and Publishers in England for Scotch Verdict,"July 20, 1983",1983-07-20,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgrm/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgtn,ark:/21198/zz000s2z7w,2,Completed,Work,,54,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgv5,text,copyrighted,N,unpublished,United States,,"Rich, Adrienne",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Inability to Review Scotch Verdict,"August 26, 1983",1983-08-26,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgtn/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgwp,ark:/21198/zz000s2z7w,2,Completed,Work,,57,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rgx6,text,copyrighted,N,unpublished,United States,,"Faderman, Lillian|~|Grier, Barbara",,"Faderman, Lillian|~|Cruikshank, Margaret|~|Jane Addams Bookstore|~|Women and Children First Bookstore",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review Copy of Scotch Verdict,"August 30, 1983",1983-08-30,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Item has two authors (original letter from Faderman and a response).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgwp/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rgzq,ark:/21198/zz000s2z7w,2,Completed,Work,,63,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh0q,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review Copies of Scotch Verdict and Plans for Academic Tour,"September 28, 1983",1983-09-28,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rgzq/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rh17,ark:/21198/zz000s2z7w,2,Completed,Work,,67,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh2r,text,copyrighted,N,unpublished,United States,,"Capraro, Jo Lynn",,"Faderman, Lillian|~|Plum's Books|~|William Morrow and Company, Inc.|~|Guarnaschelli, Maria|~|Modern Language Association",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Clearing Up Misunderstanding Regarding Academic Tour,"December 2, 1983",1983-12-02,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rh17/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rh4s,ark:/21198/zz000s2z7w,2,Completed,Work,,69,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh59,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian|~|Quartet Books, Ltd|~|Queen, Lisa",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding British Publishing and Distribution of Scotch Verdict,"July 16, 1984",1984-07-16,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rh4s/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rh8v,ark:/21198/zz000s2z7w,2,Completed,Work,,70,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rh9c,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|War--Social Aspects--Gender Roles|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding British Publishing of Scotch Verdict and New Manuscript,"July 31, 1984",1984-07-31,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rh8v/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhbw,ark:/21198/zz000s2z7w,2,Completed,Work,,74,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhcd,text,copyrighted,N,unpublished,United States,,"Hensler, Alannah",,"Faderman, Lillian|~|Quartet Books, Ltd|~|British Broadcasting Corporation|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Dramatization of Scotch Verdict,"June 20, 1985",1985-06-20,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhbw/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhdx,ark:/21198/zz000s2z7w,2,Completed,Work,,76,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhff,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|British Broadcasting Corporation|~|Queen, Lisa|~|Junction Books|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding New Manuscript and Royalties for British Dramatization of Scotch Verdict,"September 30, 1985",1985-09-30,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhdx/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhhg,ark:/21198/zz000s2z7w,2,Completed,Work,,77,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhj0,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|British Broadcasting Corporation|~|Elliott, David",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding New Research and Royalties for Surpassing the Love of Men,"November 8, 1985",1985-11-08,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhhg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhm1,ark:/21198/zz000s2z7w,2,Completed,Work,,75,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhnj,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|British Broadcasting Corporation|~|Elliott, David",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding British Royalties and Commission,"November 12, 1985",1985-11-12,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhm1/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhp2,ark:/21198/zz000s2z7w,2,Completed,Work,,78,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhqk,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|Quartet Books, Ltd|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Royalties from Quartet Books,"November 12, 1985",1985-11-12,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhp2/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhr3,ark:/21198/zz000s2z7w,2,Completed,Work,,79,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhsm,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|Quartet Books, Ltd|~|Queen, Lisa|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Royalties from Quartet Books and Possible German Sale,"February 18, 1986",1986-02-18,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhr3/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rht4,ark:/21198/zz000s2z7w,2,Completed,Work,,80,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhvn,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|Quartet Books, Ltd|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Royalties from Quartet Books,"February 18, 1986",1986-02-18,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rht4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhw5,ark:/21198/zz000s2z7w,2,Completed,Work,,81,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rhxp,text,copyrighted,N,unpublished,United States,,"Dijkstra, Sandra",,"Faderman, Lillian|~|Quartet Books, Ltd|~|Elliott, David",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Royalties from Quartet Books and New Research,"March 21, 1986",1986-03-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhw5/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rhz6,ark:/21198/zz000s2z7w,2,Completed,Work,,45,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rj06,text,copyrighted,N,unpublished,United States,,"Payne, Cynthia",,"Faderman, Lillian|~|Guarnaschelli, Maria",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Confirming Receipt of Manuscript of Scotch Verdict,"August 8, 1982",1982-08-31,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rhz6/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rj1q,ark:/21198/zz000s2z7w,2,Completed,Work,,44,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rj27,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Jacket Design for Scotch Verdict,"November 11, 1982",1982-11-11,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rj1q/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rj3r,ark:/21198/zz000s2z7w,2,Completed,Work,,48,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rjtm,text,copyrighted,N,unpublished,United States|~|Berlin (Germany),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding German Translation of Scotch Verdict,"January 4, 1983",1983-01-04,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rj3r/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rjv4,ark:/21198/zz000s2z7w,2,Completed,Work,,50,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rjwn,text,copyrighted,N,unpublished,United States,,"Pliner, Jayne D.",,"Faderman, Lillian|~|Lorimar Services (New York), Inc.",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Treatment of Scotch Verdict,"April 14, 1983",1983-04-14,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rjv4/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rrjc,ark:/21198/zz000s2z7w,2,Completed,Work,,82,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rrkw,text,copyrighted,N,unpublished,United States,,"Barrett, Lorett A.",,"Faderman, Lillian|~|Doubleday and Company, inc.",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Welcoming to Doubleday Press,"May 13, 1987",1987-05-13,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rrjc/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rrmd,ark:/21198/zz000s2z7w,2,Completed,Work,,84,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rrnx,text,copyrighted,Y,unpublished,United States,,"Faderman, Lillian",,"Doubleday and Company, inc.|~|Barrett, Lorett A.",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,,,Response to Letter Welcoming to Doubleday Press,"January 18, 1988",1988-01-13,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rrmd/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rrqz,ark:/21198/zz000s2z7w,2,Completed,Work,,90,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rrrg,text,copyrighted,Y,unpublished,Los Angeles (Calif.)|~|Fresno (Calif.),,"Faderman, Lillian",,"Grillo, Nick|~|Mace Neufeld Productions (Firm)",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,,,Letter Regarding Information on Murray Hall,"April 5, 1989",1989-04-05,,,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rrqz/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rrs0,ark:/21198/zz000s2z7w,2,Completed,Work,,91,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rrth,text,copyrighted,N,unpublished,United States|~|Edinburgh (Scotland),,"Elliott, David",,"Faderman, Lillian|~|Dijkstra, Sandra|~|Quartet Books, Ltd|~|British Broadcasting Corporation",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Scotch Verdict BBC Adaptation,Between 1977 and 1989,1977/1989,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rrs0/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rs4n,ark:/21198/zz000s2z7w,2,Completed,Work,,51,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rs55,text,copyrighted,N,unpublished,United States|~|London (England),,"de Ianerolle, Ros",,"Faderman, Lillian|~|Guarnaschelli, Maria|~|Feminist Press|~|Queen, Lisa",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter of Rejection from Women's Press and Publishers in England for Scotch Verdict,"July 1, 1983",1983-07-01,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rs4n/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rs76,ark:/21198/zz000s2z7w,2,Completed,Work,,53,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rs8q,text,copyrighted,N,unpublished,United States|~|Hamburg (Germany),,"Martin, Elke",,"Faderman, Lillian",,,eng,letters (correspondence),Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Inquiring About German Translation of Surpassing the Love of Men,"August 19, 1983",1983-08-19,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rs76/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rs97,ark:/21198/zz000s2z7w,2,Completed,Work,,55,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rsbr,text,copyrighted,N,unpublished,San Francisco (Calif.)|~|United States,,"Gearhart, Sally M.",,"Faderman, Lillian|~|Modern Language Association|~|San Francisco State University",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Inability to Review Scotch Verdict,"August 28, 1983",1983-08-28,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rs97/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rsc8,ark:/21198/zz000s2z7w,2,Completed,Work,,56,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rsds,text,copyrighted,N,unpublished,United States,,"Penelope, Julia",,"Faderman, Lillian|~|University of Nebraska--Lincoln",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review of Scotch Verdict,"August 29, 1983",1983-08-29,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rsc8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rsf9,ark:/21198/zz000s2z7w,2,Completed,Work,,58,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rsgt,text,copyrighted,N,unpublished,United States,,"Cruikshank, Margaret",,"Faderman, Lillian",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review of Scotch Verdict,"August 30, 1983",1983-08-30,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rsf9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rshb,ark:/21198/zz000s2z7w,2,Completed,Work,,59,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rsjv,text,copyrighted,N,unpublished,United States,,"Barker-Benfield, G. J.",,"Faderman, Lillian|~|State University of New York at Albany",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review of Scotch Verdict,"September 1, 1983",1983-09-01,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rshb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rskc,ark:/21198/zz000s2z7w,2,Completed,Work,,60,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rsz2,text,copyrighted,N,unpublished,United States,,"Guarnaschelli, Maria",,"Faderman, Lillian|~|William Morrow and Company, Inc.",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Advance Copies of Scotch Verdict,"September 7, 1983",1983-09-07,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rskc/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017rt1k,ark:/21198/zz000s2z7w,2,Completed,Work,,61,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017rt23,text,copyrighted,N,unpublished,Cambridge (Mass.),,Unknown,,"Faderman, Lillian|~|Harvard University",,,eng,letters (correspondence),"Correspondence and Information - Agents and Publishers|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Review of Scotch Verdict,"September 9, 1983",1983-09-09,,Rights.statementLocal: Author unknown as item does not contain author's last name.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017rt1k/manifest
