Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Content disclaimer,Visibility,IIIF Access URL,Rights.copyrightStatus,Rights.statementLocal,Rights.countryCreation,Rights.creatorCorporate,Name.creator,Subject.descriptiveTopic,Type.typeOfResource,Type.genre,Name.repository,Name.performer,Name.composer,Rights.servicesContact,Description.note,Title,AltIdentifier.local,Date.creation,Format.dimensions,Format.medium,Relation.isPartOf,Date.digitized,Format.extent,Description.tableOfContents,Description.abstract,Waveform,media.width,media.height,media.duration,media.format,IIIF Manifest URL
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009477v,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009477v-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/7v/21198=zz0009477v/ark%2B=21198=zz0009477v.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg",Esos Ojos,clym200203acwf019-63_side2-08,"1963-02, 1963-03",7 in.,"sound tape reels : 7 1/2 ips, two track, mono.",Archive of California and Western Folklore,,02m 34s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009477v%2Faudiowaveform.dat,,,154.517333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009477v/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009478c,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009478c-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/8c/21198=zz0009478c/ark%2B=21198=zz0009478c.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo",Lagrimas De Amor,clym200203acwf020-63_side2-03,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 44s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009478c%2Faudiowaveform.dat,,,224.170667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009478c/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009479w,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009479w-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/9w/21198=zz0009479w/ark%2B=21198=zz0009479w.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",Yo Soy La Flor,clym200203acwf019-63_side2-10,"1963-02, 1963-03",7 in.,"sound tape reels : 7 1/2 ips, two track, mono.",Archive of California and Western Folklore,,03m 09s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009479w%2Faudiowaveform.dat,,,189.226667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009479w/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947bd,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947bd-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/bd/21198=zz000947bd/ark%2B=21198=zz000947bd.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",Maria Ana,clym200203acwf020-63_side1-01,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 27s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947bd%2Faudiowaveform.dat,,,267.349333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947bd/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947cx,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947cx-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/cx/21198=zz000947cx/ark%2B=21198=zz000947cx.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.",Cachito,clym200203acwf020-63_side1-02,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,02m 28s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947cx%2Faudiowaveform.dat,,,148.992,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947cx/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947df,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947df-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/df/21198=zz000947df/ark%2B=21198=zz000947df.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo",Jarabe Tapatio,clym200203acwf020-63_side1-03,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 19s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947df%2Faudiowaveform.dat,,,199.936,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947df/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947fz,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947fz-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/fz/21198=zz000947fz/ark%2B=21198=zz000947fz.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo",Jarabe Tapatio,clym200203acwf020-63_side1-04,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 10s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947fz%2Faudiowaveform.dat,,,250.496,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947fz/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947gg,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947gg-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/gg/21198=zz000947gg/ark%2B=21198=zz000947gg.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg",La Cucaracha,clym200203acwf020-63_side1-05,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 01s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947gg%2Faudiowaveform.dat,,,181.888,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947gg/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947h0,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947h0-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/h0/21198=zz000947h0/ark%2B=21198=zz000947h0.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",La Valentina,clym200203acwf020-63_side1-06,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,02m 26s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947h0%2Faudiowaveform.dat,,,146.261333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947h0/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947jh,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947jh-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/jh/21198=zz000947jh/ark%2B=21198=zz000947jh.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.",Cielito Lindo,clym200203acwf020-63_side1-07,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 45s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947jh%2Faudiowaveform.dat,,,225.536,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947jh/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947k1,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947k1-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/k1/21198=zz000947k1/ark%2B=21198=zz000947k1.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo",Chihuahua,clym200203acwf020-63_side1-08,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 10s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947k1%2Faudiowaveform.dat,,,250.794667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947k1/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947mj,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947mj-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/mj/21198=zz000947mj/ark%2B=21198=zz000947mj.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.",Marcha Zacatecas,clym200203acwf020-63_side1-09,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,05m 50s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947mj%2Faudiowaveform.dat,,,350.506667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947mj/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947n2,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947n2-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/n2/21198=zz000947n2/ark%2B=21198=zz000947n2.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",Noche De Ronda,clym200203acwf020-63_side1-10,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 54s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947n2%2Faudiowaveform.dat,,,234.453333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947n2/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947pk,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947pk-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/pk/21198=zz000947pk/ark%2B=21198=zz000947pk.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",Amor De Madre,clym200203acwf020-63_side1-15,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 04s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947pk%2Faudiowaveform.dat,,,184.362667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947pk/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947q3,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947q3-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/q3/21198=zz000947q3/ark%2B=21198=zz000947q3.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg",La Tarjete,clym200203acwf020-63_side1-11,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 02s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947q3%2Faudiowaveform.dat,,,242.346667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947q3/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947wp,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947wp-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/wp/21198=zz000947wp/ark%2B=21198=zz000947wp.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg",Rio Rosa,clym200203acwf020-63_side1-12,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,05m 49s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947wp%2Faudiowaveform.dat,,,349.226667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947wp/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947x6,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947x6-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/x6/21198=zz000947x6/ark%2B=21198=zz000947x6.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo",Sobre La Solas,clym200203acwf020-63_side1-13,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,05m 02s,Collected by: Bessie Steinberg,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947x6%2Faudiowaveform.dat,,,302.378667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947x6/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz000947zq,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz000947zq-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/47/zq/21198=zz000947zq/ark%2B=21198=zz000947zq.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo",Beso De Luto,clym200203acwf020-63_side2-04,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 07s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz000947zq%2Faudiowaveform.dat,,,187.925333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz000947zq/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009480q,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009480q-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/0q/21198=zz0009480q/ark%2B=21198=zz0009480q.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.",Morir Por Tu Amor,clym200203acwf020-63_side1-14,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 24s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009480q%2Faudiowaveform.dat,,,204.970667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009480q/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz00094817,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz00094817-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/17/21198=zz00094817/ark%2B=21198=zz00094817.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.",Ultima Vez (mother),clym200203acwf020-63_side1-16,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,02m 36s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00094817%2Faudiowaveform.dat,,,156.202667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00094817/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009482r,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009482r-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/2r/21198=zz0009482r/ark%2B=21198=zz0009482r.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.",Me De Lidio (Mi Delirio),clym200203acwf020-63_side1-17,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 17s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009482r%2Faudiowaveform.dat,,,197.504,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009482r/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz00094838,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz00094838-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/38/21198=zz00094838/ark%2B=21198=zz00094838.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo|~|Location: Los Angeles, California.",Wymas Waltz (Guaymos Waltz),clym200203acwf020-63_side1-18,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,03m 26s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00094838%2Faudiowaveform.dat,,,206.506667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00094838/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009484s,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009484s-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/4s/21198=zz0009484s/ark%2B=21198=zz0009484s.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.",Coronada Tu Frente De Vino,clym200203acwf020-63_side1-19,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 00s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009484s%2Faudiowaveform.dat,,,240.469333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009484s/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz00094859,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz00094859-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/59/21198=zz00094859/ark%2B=21198=zz00094859.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo",Dios Nunca Mujere,clym200203acwf020-63_side1-20,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 33s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz00094859%2Faudiowaveform.dat,,,273.024,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz00094859/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009486t,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009486t-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/6t/21198=zz0009486t/ark%2B=21198=zz0009486t.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg",El Conejo,clym200203acwf020-63_side1-21,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,00m 52s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009486t%2Faudiowaveform.dat,,,52.053333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009486t/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009487b,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009487b-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/7b/21198=zz0009487b/ark%2B=21198=zz0009487b.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Location: Los Angeles, California.|~|Title from tape: Castillo * Steinberg|~|Performer: Avelina Castillo",Noche Blanca,clym200203acwf020-63_side1-22,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 24s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009487b%2Faudiowaveform.dat,,,264.874667,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009487b/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009488v,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009488v-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/8v/21198=zz0009488v/ark%2B=21198=zz0009488v.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.|~|Performer: Avelina Castillo",Auysencia,clym200203acwf020-63_side1-23,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,02m 49s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009488v%2Faudiowaveform.dat,,,169.429333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009488v/manifest
Ethnomusicology Archive: D. K. Wilgus Collection,ark:/21198/zz0009489c,ark:/21198/zz00089bvf,2,Completed,Work,wilgus/audio/masters/21198-zz0009489c-1-master.wav,,,,,,https://wowza.library.ucla.edu/iiif_av_public/definst/mp4:wilgus/pairtree_root/21/19/8=/zz/00/09/48/9c/21198=zz0009489c/ark%2B=21198=zz0009489c.mp4{},copyrighted,,,,,,sound recording,,"University of California, Los Angeles. Ethnomusicology Archive",,,,"Collected by: Bessie Steinberg|~|Performer: Avelina Castillo|~|Title from tape: Castillo * Steinberg|~|Location: Los Angeles, California.",Las Mananitas,clym200203acwf020-63_side1-24,"1963-02, 1963-03",7 in.,"sound tape reels : 3 3/4 ips, two track, mono.",Archive of California and Western Folklore,,04m 58s,,,https://static.library.ucla.edu/ark%3A%2F21198%2Fzz0009489c%2Faudiowaveform.dat,,,298.453333,audio/x-wav,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0009489c/manifest
