Project Name,Item ARK,Parent ARK,Item Status ID,Item Status,Object Type,File Name,Item Sequence,Duplicate,Delete in Title,Thumbnail,Type.typeOfResource,Rights.copyrightStatus,Rights.permission,Rights.publicationStatus,Coverage.geographic,Name.photographer,Author,Name.creator,Name.subject,Name.contributor,Rights.servicesContact,Language,Type.genre,Subject,Rights.notice,Name.repository,viewingHint,Text direction,Visibility,IIIF Range,Title,Date.creation,Date.normalized,Description.caption,Description.note,Description.abstract,Date.publication,IIIF Manifest URL
Faderman (Lillian) Collection,ark:/21198/zz0017n6rd,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7h8,text,copyrighted,N,unpublished,United States,,"Haessler, George",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"April 6, 1981",1981-04-06,,Rights.statementLocal: Item includes personal information (author's address and phone number).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n6rd/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n6sx,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7js,text,copyrighted,N,unpublished,United States,,"Stein, Judith E.",,"Faderman, Lillian|~|Sappho",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History,,,individuals,,private,,Letter Regarding Research on Sappho,"April 7, 1981",1981-04-07,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n6sx/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n6tf,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7mt,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Book Talk at CSU Fresno,"April 13, 1981",1981-04-13,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n6tf/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n6vz,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7nb,text,copyrighted,N,unpublished,United States,,"Rule, Jane",,"Faderman, Lillian|~|Hall, Radclyffe",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"April 16, 1981",1981-04-16,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n6vz/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n6wg,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n7pv,text,copyrighted,N,unpublished,United States,,"Abel, Elizabeth, 1945-",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"April 30, 1981",1981-04-30,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n6wg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7rw,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n83j,text,copyrighted,N,unpublished,United States,,"Whitaker, Judy",,"Faderman, Lillian|~|Olivia|~|Bussy, Dorothy",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Request for Further Information,"May 5, 1981",1981-05-05,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7rw/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7sd,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n842,text,copyrighted,N,unpublished,United States,,"Paolella, Edward",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians--History--20th century|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Gay Bibliography,"June 19, 1981",1981-06-19,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7sd/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7tx,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n87m,text,copyrighted,N,unpublished,United States,,"Sensini, Roland",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Requesting Autograph,"July 30, 1981",1981-07-30,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7tx/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7vf,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017n8b5,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and European Lesbian History,"August 5, 1981",1981-08-05,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7vf/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7xg,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nb9m,text,copyrighted,N,unpublished,United States,,"Duste, Judith",,"Faderman, Lillian|~|Dickinson, Emily, 1830-1886",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"June 23, 1981",1981-06-23,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7xg/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n7z0,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nbg6,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men,"September 4, 1981",1981-09-04,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n7z0/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n800,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nbj7,text,copyrighted,N,unpublished,Philadelphia (Pa.),,"Morgan, Marjorie|~|Greenfield, Marjorie",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Talk in Philadelphia and Request to Read Papers,"December 28, 1981",1981-12-28,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n800/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n81h,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nbns,text,copyrighted,N,unpublished,Philadelphia (Pa.),,"Morgan, Marjorie|~|Greenfield, Marjorie",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Homosexuality and literature|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Nomination for the American Library Association Gay Book Award,"January 24, 1982",1982-01-24,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n81h/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017n821,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nbp9,text,copyrighted,N,unpublished,Canada,,"Pouke, Patricia",,"Faderman, Lillian|~|Whitton, Charlotte, 1896-1975",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Feminist Research,"March 10, 1982",1982-03-10,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017n821/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbqt,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nc2g,text,copyrighted,N,unpublished,Fresno (Calif.),,"Manahan, Nancy, 1946-",,"Faderman, Lillian|~|Cruikshank, Margaret",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Information About Lesbian Nuns,"March 12, 1982",1982-03-12,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbqt/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbrb,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nc30,text,copyrighted,N,unpublished,Fresno (Calif.)|~|United States,,"Cagle, John A.",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Congratulations on Surpassing the Love of Men,"April 21, 1982",1982-04-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbrb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbsv,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nc51,text,copyrighted,N,unpublished,United States|~|Chicago (Ill.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Homosexuality--History,,,individuals,,private,,Letter Regarding Talk in Chicago and Coming Out as a Lesbian,"April 25, 1982",1982-04-25,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbsv/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbtc,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nc72,text,copyrighted,N,unpublished,United States,,"Pearson, Lisa",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Thanks for Writing Surpassing the Love of Men,"November 6, 1982",1982-11-06,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbtc/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbvw,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nc8k,text,copyrighted,N,unpublished,Germany (West),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding German Translation of Surpassing the Love of Men,"January 15, 1983",1983-01-15,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbvw/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbwd,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ncbm,text,copyrighted,N,unpublished,England,,"Giles, Monica",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Lesbianism,"January 19, 1983",1983-01-19,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbwd/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbxx,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ncdn,text,copyrighted,N,unpublished,France,,"Causse, Michèle",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Surpassing the Love of Men and Scotch Verdict,"August 25, 1983",1983-08-25,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Item includes personal information (author's address).,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbxx/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nbzf,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ncgp,text,copyrighted,N,unpublished,United States,,"Tiger, Virginia",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Thanks for Sending Article,"October 31, 1983",1983-10-31,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nbzf/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nc0f,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nch6,text,copyrighted,N,unpublished,United States|~|England,,"Lash, Karen",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Romantic Friendship,,,individuals,,private,,Letter Regarding Paper on Victorian Women's Sexuality,"November 23, 1983",1983-11-23,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nc0f/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nc1z,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ncjq,text,copyrighted,N,unpublished,Los Angeles (Calif.),,"Henley, Nancy",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.",,,individuals,,private,,Letter Regarding Lecture on Scotch Verdict,"November 23, 1983",1983-11-23,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nc1z/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nck7,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ncxd,text,copyrighted,N,unpublished,San Diego (Calif.),,Unknown,,"Faderman, Lillian|~|Plum's Books",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Book Sales,"December 9, 1983",1983-12-09,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nck7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncmr,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nd0x,text,copyrighted,N,unpublished,United States|~|Edinburgh (Scotland),,"Gardiner, Allen",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Scotch Verdict,"December 12, 1983",1983-12-12,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncmr/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncn8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nd2z,text,copyrighted,N,unpublished,United States|~|Edinburgh (Scotland),,"Kendall, Kathy",,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Defense and Scotch Verdict,"December 13, 1983",1983-12-13,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncn8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncps,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nd40,text,copyrighted,N,unpublished,United States|~|Edinburgh (Scotland),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Scotch Verdict,"December 28, 1983",1983-12-28,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncps/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncq9,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nd82,text,copyrighted,N,unpublished,United States,,,Congregation Beth Jacob,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,"February 21, 1983",1983-02-21,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncq9/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncrt,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndb3,text,copyrighted,N,unpublished,Fresno (Calif.),,,Unknown,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Invitation to Reception on the Selection of Faderman as Outstanding Professor,"April 5, 1983",1983-04-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncrt/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncsb,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndd4,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Thanks,"April 22, 1983",1983-04-22,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncsb/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017nctv,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndfn,text,copyrighted,N,unpublished,California,,"Bronzan, Bruce",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,"April 28, 1983",1983-04-28,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017nctv/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncvc,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndg5,text,copyrighted,N,unpublished,United States,,"Lawrence, Eunice",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,"May 1, 1983",1983-05-01,,Rights.statementLocal: Need to obtain permission to publish from original author.),,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncvc/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ncww,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndj6,text,copyrighted,N,unpublished,Fresno (Calif.),,,Unknown,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Romantic Friendship,,,individuals,,private,,Invitation to Dinner for Those Receiving Special Recognition,"May, 1983",1983-05,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ncww/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ndkq,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017ndxw,text,copyrighted,N,unpublished,Fresno (Calif.),,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),"Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History|~|Lesbians--Legal status, laws, etc.|~|Romantic Friendship",,,individuals,,private,,Letter Regarding Scotch Verdict,"August 15, 1983",1983-08-15,,Rights.statementLocal: Item includes personal information (author's address).|~|Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndkq/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ndm7,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nf0d,text,copyrighted,N,unpublished,United States,,Unknown,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter Regarding Receipt of Outstanding Professor Award,1983,1983,,Rights.statementLocal: Need to obtain permission to publish from original author.|~|Rights.statementLocal: Original author unknown.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndm7/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ndnr,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nf3z,text,copyrighted,N,unpublished,Fresno (Calif.),,"Doig, Dale",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,1983,1983,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndnr/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ndp8,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nf6h,text,copyrighted,N,unpublished,Fresno (Calif.),,"House, Kathleen",,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,1983,1983,,Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndp8/manifest
Faderman (Lillian) Collection,ark:/21198/zz0017ndqs,ark:/21198/zz000s2z7w,2,Completed,Work,,,,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fzz0017nf71,text,copyrighted,N,unpublished,United States,,,,"Faderman, Lillian",,,eng,letters (correspondence),Awards Correspondence and Fan Mail|~|Lesbians--History|~|Lesbians in literature--History,,,individuals,,private,,Letter of Congratulations on Receipt of Outstanding Professor Award,1983,1983,,Rights.statementLocal: Original author unknown.|~|Rights.statementLocal: Need to obtain permission to publish from original author.,,,https://ingest.iiif.library.ucla.edu/ark%3A%2F21198%2Fzz0017ndqs/manifest
